48247
53805
217,708,8820,0,0
218,711,8821,0,0
219,715,8822,0,0
220,720,8823,0,0
221,725,8824,0,0
222,729,8825,0,0
223,732,8826,0,0
224,735,8827,0,0
225,738,8829,0,0
226,741,8830,0,0
227,744,8831,0,0
228,748,8832,0,0
229,752,8833,0,0
230,756,8834,0,0
231,760,8835,0,0
232,764,8836,0,0
233,768,8837,0,0
234,772,8838,0,0
235,776,8839,0,0
236,780,8840,0,0
237,784,8841,0,0
238,788,8842,0,0
239,792,8843,0,0
240,796,8844,0,0
241,800,8845,0,0
242,804,8846,0,0
243,808,8847,0,0
244,812,8848,0,0
245,816,8849,0,0
246,820,8850,0,0
247,824,8851,0,0
248,828,8852,0,0
249,832,8853,0,0
250,835,8856,0,0
251,838,8857,0,0
252,841,8861,0,0
253,844,8862,0,0
254,847,8866,0,0
255,850,8867,0,0
256,853,8872,0,0
257,856,8873,0,0
258,859,8874,0,0
259,862,8875,0,0
260,865,8876,0,0
261,868,8877,0,0
262,871,8878,0,0
263,874,8879,0,0
264,877,8880,0,0
265,880,8881,0,0
266,883,8882,0,0
267,886,8883,0,0
268,889,8884,0,0
269,892,8885,0,0
270,895,8886,0,0
271,898,8887,0,0
272,901,8888,0,0
273,904,8889,0,0
274,907,8890,0,0
275,910,8891,0,0
276,913,8892,0,0
277,916,8893,0,0
278,919,8894,0,0
279,922,8895,0,0
280,925,8896,0,0
281,928,8897,0,0
282,931,8898,0,0
283,934,8899,0,0
284,937,8900,0,0
285,940,8901,0,0
286,943,8902,0,0
287,946,8903,0,0
288,949,8904,0,0
289,952,8908,0,0
290,955,8909,0,0
291,958,8913,0,0
292,961,8914,0,0
293,964,8915,0,0
294,967,8916,0,0
295,970,8917,0,0
296,973,8918,0,0
297,976,8919,0,0
298,979,8922,0,0
299,982,8923,0,0
300,985,8924,0,0
301,988,8925,0,0
302,991,8926,0,0
303,994,8927,0,0
304,997,8928,0,0
305,1000,8929,0,0
306,1003,8930,0,0
307,1006,8931,0,0
308,1009,8932,0,0
309,1012,8933,0,0
310,1016,8934,0,0
311,1020,8935,0,0
312,1024,8936,0,0
313,1028,8937,0,0
314,1032,8938,0,0
315,1036,8939,0,0
316,1040,8940,0,0
317,1044,8941,0,0
318,1048,8942,0,0
319,1052,8943,0,0
320,1056,8944,0,0
321,1060,8945,0,0
322,1064,8946,0,0
323,1068,8947,0,0
324,1072,8948,0,0
325,1076,8949,0,0
326,1080,8950,0,0
327,1084,8951,0,0
328,1088,8952,0,0
329,1092,8953,0,0
330,1096,8954,0,0
331,1100,8955,0,0
332,1104,8956,0,0
333,1108,8957,0,0
334,1112,8958,0,0
335,1116,8959,0,0
336,1120,8960,0,0
337,1124,8961,0,0
338,1128,8962,0,0
339,1132,8963,0,0
340,1136,8964,0,0
341,1140,8965,0,0
342,1144,8966,0,0
343,1148,8967,0,0
344,1151,8968,0,0
345,1154,8969,0,0
346,1157,8970,0,0
347,1160,8971,0,0
348,1163,8972,0,0
349,1166,8973,0,0
350,1169,8974,0,0
351,1172,8975,0,0
352,1175,8976,0,0
353,1178,8977,0,0
354,1181,8978,0,0
355,1184,8979,0,0
356,1187,8980,0,0
357,1190,8981,0,0
358,1194,8982,0,0
359,1199,8983,0,0
360,1204,8984,0,0
361,1208,8985,0,0
362,1211,8986,0,0
363,1214,8987,0,0
364,1217,8988,0,0
365,1221,8989,0,0
366,1225,8990,0,0
367,1228,8994,0,0
368,1231,8998,0,0
369,1234,8999,0,0
370,1237,9000,0,0
371,1240,9001,0,0
372,1243,9002,0,0
373,1246,9003,0,0
374,1249,9004,0,0
375,1252,9005,0,0
376,1255,9006,0,0
377,1258,9007,0,0
378,1261,9008,0,0
379,1264,9009,0,0
380,1267,9010,0,0
381,1272,9011,0,0
382,1277,9012,0,0
383,1282,9013,0,0
384,1287,9014,0,0
385,1290,9015,0,0
386,1293,9016,0,0
387,1299,9017,0,0
388,1305,9018,0,0
389,1311,9019,0,0
390,1314,9020,0,0
391,1318,9021,0,0
392,1322,9022,0,0
393,1326,9023,0,0
394,1329,9024,0,0
395,1334,9025,0,0
396,1339,9026,0,0
397,1344,9027,0,0
398,1349,9028,0,0
399,1354,9029,0,0
400,1357,9030,0,0
401,1360,9031,0,0
402,1367,9032,0,0
403,1374,9033,0,0
404,1381,9034,0,0
405,1384,9035,0,0
406,1387,9036,0,0
407,1392,9037,0,0
408,1397,9038,0,0
409,1402,9039,0,0
410,1407,9040,0,0
411,1412,9041,0,0
412,1415,9042,0,0
413,1418,9043,0,0
414,1421,9044,0,0
415,1425,9045,0,0
416,1430,9046,0,0
417,1435,9047,0,0
418,1439,9048,0,0
419,1442,9049,0,0
420,1445,9050,0,0
421,1448,9051,0,0
422,1451,9052,0,0
423,1455,9053,0,0
424,1458,9054,0,0
425,1461,9055,0,0
426,1464,9056,0,0
427,1467,9057,0,0
428,1471,9058,0,0
429,1475,9059,0,0
430,1479,9060,0,0
431,1483,9061,0,0
432,1487,9062,0,0
433,1491,9063,0,0
434,1495,9064,0,0
435,1499,9065,0,0
436,1502,9066,0,0
437,1505,9067,0,0
438,1508,9068,0,0
439,1511,9091,0,0
440,1514,9092,0,0
441,1517,9096,0,0
442,1520,9097,0,0
443,1523,9098,0,0
444,1527,9099,0,0
445,1531,9100,0,0
446,1535,9101,0,0
447,1539,9102,0,0
448,1543,9103,0,0
449,1547,9104,0,0
450,1551,9105,0,0
451,1555,9106,0,0
452,1559,9107,0,0
453,1562,9108,0,0
454,1565,9109,0,0
455,1568,9110,0,0
456,1571,9111,0,0
457,1574,9117,0,0
458,1577,9118,0,0
459,1580,9119,0,0
460,1583,9120,0,0
461,1587,9121,0,0
462,1592,9122,0,0
463,1597,9123,0,0
464,1601,9124,0,0
465,1604,9125,0,0
466,1607,9126,0,0
467,1610,9127,0,0
468,1614,9128,0,0
469,1618,9131,0,0
470,1621,9133,0,0
471,1624,9134,0,0
472,1627,9135,0,0
473,1630,9136,0,0
474,1633,9137,0,0
475,1636,9138,0,0
476,1639,9139,0,0
477,1642,9140,0,0
478,1645,9141,0,0
479,1648,9142,0,0
480,1651,9143,0,0
481,1654,9144,0,0
482,1657,9145,0,0
483,1660,9146,0,0
484,1663,9147,0,0
485,1666,9148,0,0
486,1669,9149,0,0
487,1672,9150,0,0
488,1675,9151,0,0
489,1678,9152,0,0
490,1682,9153,0,0
491,1686,9154,0,0
492,1689,9155,0,0
493,1692,9156,0,0
494,1695,9157,0,0
495,1698,9158,0,0
496,1702,9159,0,0
497,1707,9160,0,0
498,1712,9161,0,0
499,1716,9162,0,0
500,1719,9163,0,0
501,1722,9164,0,0
502,1725,9165,0,0
503,1729,9166,0,0
504,1733,9167,0,0
505,1736,9169,0,0
506,1739,9170,0,0
507,1742,9175,0,0
508,1744,9176,0,0
509,1746,9181,0,0
510,1748,9183,0,0
511,1751,9184,0,0
512,1754,9185,0,0
513,1757,9186,0,0
514,1760,9187,0,0
515,1763,9188,0,0
516,1766,9189,0,0
517,1769,9190,0,0
518,1772,9191,0,0
519,1775,9192,0,0
520,1778,9193,0,0
521,1782,9194,0,0
522,1786,9195,0,0
523,1790,9196,0,0
524,1794,9197,0,0
525,1798,9198,0,0
526,1802,9199,0,0
527,1806,9200,0,0
528,1809,9201,0,0
529,1812,9202,0,0
530,1815,9203,0,0
531,1818,9204,0,0
532,1821,9205,0,0
533,1824,9206,0,0
534,1827,9207,0,0
535,1830,9208,0,0
536,1834,9209,0,0
537,1839,9210,0,0
538,1844,9211,0,0
539,1848,9212,0,0
540,1851,9213,0,0
541,1854,9214,0,0
542,1857,9215,0,0
543,1860,9216,0,0
544,1863,9217,0,0
545,1867,9218,0,0
546,1871,9219,0,0
547,1875,9220,0,0
548,1879,9221,0,0
549,1883,9222,0,0
550,1887,9223,0,0
551,1891,9224,0,0
552,1895,9225,0,0
553,1899,9226,0,0
554,1903,9227,0,0
555,1907,9228,0,0
556,1911,9229,0,0
557,1915,9230,0,0
558,1919,9231,0,0
559,1923,9232,0,0
560,1927,9233,0,0
561,1931,9234,0,0
562,1934,9235,0,0
563,1937,9236,0,0
564,1940,9239,0,0
565,1943,9240,0,0
566,1946,9241,0,0
567,1949,9242,0,0
568,1952,9243,0,0
569,1955,9244,0,0
570,1958,9245,0,0
571,1961,9246,0,0
572,1964,9247,0,0
573,1967,9248,0,0
574,1970,9249,0,0
575,1974,9250,0,0
576,1979,9251,0,0
577,1984,9252,0,0
578,1988,9253,0,0
579,1991,9254,0,0
580,1994,9255,0,0
581,1997,9256,0,0
582,2000,9257,0,0
583,2003,9258,0,0
584,2007,9259,0,0
585,2011,9260,0,0
586,2015,9261,0,0
587,2019,9262,0,0
588,2023,9263,0,0
589,2027,9264,0,0
590,2031,9265,0,0
591,2035,9266,0,0
592,2039,9267,0,0
593,2043,9268,0,0
594,2047,9269,0,0
595,2051,9270,0,0
596,2055,9276,0,0
597,2058,9277,0,0
598,2062,9278,0,0
599,2066,9279,0,0
600,2070,9280,0,0
601,2074,9281,0,0
602,2078,9282,0,0
603,2082,9283,0,0
604,2086,9287,0,0
605,2090,9288,0,0
606,2093,9289,0,0
607,2096,9290,0,0
608,2099,9293,0,0
609,2102,9294,0,0
610,2105,9295,0,0
611,2108,9296,0,0
612,2111,9297,0,0
613,2114,9298,0,0
614,2117,9299,0,0
615,2120,9300,0,0
616,2123,9301,0,0
617,2126,9304,0,0
618,2129,9305,0,0
619,2130,9307,0,0
620,2131,9309,0,0
621,2132,9311,0,0
622,2133,9313,0,0
623,2134,9315,0,0
624,2135,9316,0,0
625,2136,9318,0,0
626,2137,9319,0,0
627,2138,9321,0,0
628,2139,9322,0,0
629,2140,9323,0,0
630,2141,9324,0,0
631,2142,9325,0,0
632,2143,9327,0,0
633,2144,9328,0,0
634,2145,9329,0,0
635,2146,9330,0,0
636,2147,9331,0,0
637,2148,9332,0,0
638,2149,9333,0,0
639,2150,9335,0,0
640,2151,9337,0,0
641,2152,9338,0,0
642,2153,9339,0,0
643,2154,9340,0,0
644,2155,9341,0,0
645,2156,9342,0,0
646,2157,9344,0,0
647,2158,9346,0,0
648,2159,9348,0,0
649,2160,9350,0,0
650,2161,9351,0,0
651,2162,9353,0,0
652,2163,9355,0,0
653,2164,9357,0,0
654,2165,9359,0,0
655,2166,9361,0,0
656,2167,9363,0,0
657,2168,9365,0,0
658,2169,9367,0,0
659,2170,9369,0,0
660,2171,9371,0,0
661,2172,9373,0,0
662,2173,9375,0,0
663,2174,9377,0,0
664,2175,9378,0,0
665,2176,9379,0,0
666,2177,9381,0,0
667,2178,9383,0,0
668,2179,9385,0,0
669,2180,9387,0,0
670,2181,9389,0,0
671,2182,9391,0,0
672,2183,9393,0,0
673,2184,9395,0,0
674,2185,9397,0,0
675,2186,9399,0,0
676,2187,9401,0,0
677,2188,9403,0,0
678,2189,9404,0,0
679,2190,9405,0,0
680,2191,9407,0,0
681,2192,9409,0,0
682,2193,9411,0,0
683,2194,9413,0,0
684,2195,9415,0,0
685,2196,9417,0,0
686,2197,9419,0,0
687,2198,9421,0,0
688,2199,9423,0,0
689,2200,9425,0,0
690,2201,9427,0,0
691,2202,9428,0,0
692,2203,9430,0,0
693,2204,9431,0,0
694,2205,9432,0,0
695,2206,9433,0,0
696,2207,9434,0,0
697,2208,9435,0,0
698,2209,9436,0,0
699,2210,9438,0,0
700,2211,9439,0,0
701,2212,9441,0,0
702,2213,9443,0,0
703,2214,9445,0,0
704,2215,9447,0,0
705,2216,9449,0,0
706,2217,9450,0,0
707,2218,9451,0,0
708,2219,9452,0,0
709,2220,9453,0,0
710,2221,9454,0,0
711,2222,9455,0,0
712,2223,9456,0,0
713,2224,9457,0,0
714,2225,9458,0,0
715,2226,9459,0,0
716,2227,9460,0,0
717,2228,9461,0,0
718,2229,9462,0,0
719,2230,9463,0,0
720,2231,9464,0,0
721,2232,9465,0,0
722,2233,9466,0,0
723,2234,9468,0,0
724,2235,9470,0,0
725,2236,9472,0,0
726,2237,9474,0,0
727,2238,9476,0,0
728,2239,9478,0,0
729,2240,9480,0,0
730,2241,9482,0,0
731,2242,9484,0,0
732,2243,9486,0,0
733,2244,9488,0,0
734,2245,9490,0,0
735,2246,9492,0,0
736,2247,9494,0,0
737,2248,9496,0,0
738,2249,9498,0,0
739,2250,9500,0,0
740,2251,9502,0,0
741,2252,9504,0,0
742,2253,9505,0,0
743,2254,9506,0,0
744,2255,9508,0,0
745,2256,9509,0,0
746,2257,9511,0,0
747,2258,9512,0,0
748,2259,9513,0,0
749,2260,9515,0,0
750,2261,9516,0,0
751,2262,9518,0,0
752,2263,9519,0,0
753,2264,9521,0,0
754,2265,9522,0,0
755,2266,9524,0,0
756,2267,9526,0,0
757,2268,9527,0,0
758,2269,9529,0,0
759,2270,9530,0,0
760,2271,9532,0,0
761,2272,9534,0,0
762,2273,9536,0,0
763,2274,9538,0,0
764,2275,9540,0,0
765,2276,9542,0,0
766,2277,9543,0,0
767,2278,9545,0,0
768,2279,9546,0,0
769,2280,9548,0,0
770,2281,9550,0,0
771,2282,9552,0,0
772,2283,9553,0,0
773,2284,9555,0,0
774,2285,9557,0,0
775,2286,9559,0,0
776,2287,9560,0,0
777,2288,9562,0,0
778,2289,9563,0,0
779,2290,9565,0,0
780,2291,9567,0,0
781,2292,9569,0,0
782,2293,9571,0,0
783,2294,9573,0,0
784,2295,9574,0,0
785,2296,9576,0,0
786,2297,9578,0,0
787,2298,9579,0,0
788,2299,9581,0,0
789,2300,9582,0,0
790,2301,9584,0,0
791,2302,9586,0,0
792,2303,9588,0,0
793,2304,9590,0,0
794,2305,9592,0,0
795,2306,9594,0,0
796,2307,9596,0,0
797,2308,9598,0,0
798,2309,9600,0,0
799,2310,9602,0,0
800,2311,9604,0,0
801,2312,9606,0,0
802,2313,9608,0,0
803,2314,9610,0,0
804,2315,9612,0,0
805,2316,9614,0,0
806,2317,9616,0,0
807,2318,9618,0,0
808,2319,9620,0,0
809,2320,9621,0,0
810,2321,9622,0,0
811,2322,9624,0,0
812,2323,9626,0,0
813,2324,9628,0,0
814,2325,9629,0,0
815,2326,9630,0,0
816,2327,9632,0,0
817,2328,9634,0,0
818,2329,9636,0,0
819,2330,9638,0,0
820,2331,9640,0,0
821,2332,9642,0,0
822,2333,9643,0,0
823,2334,9645,0,0
824,2335,9647,0,0
825,2336,9649,0,0
826,2337,9651,0,0
827,2338,9653,0,0
828,2339,9655,0,0
829,2340,9657,0,0
830,2341,9659,0,0
831,2342,9661,0,0
832,2343,9663,0,0
833,2344,9665,0,0
834,2345,9667,0,0
835,2346,9669,0,0
836,2347,9671,0,0
837,2348,9673,0,0
838,2349,9675,0,0
839,2350,9677,0,0
840,2351,9679,0,0
841,2352,9681,0,0
842,2353,9683,0,0
843,2354,9685,0,0
844,2355,9687,0,0
845,2356,9689,0,0
846,2357,9691,0,0
847,2358,9693,0,0
848,2359,9695,0,0
849,2360,9697,0,0
850,2361,9699,0,0
851,2362,9701,0,0
852,2363,9703,0,0
853,2364,9705,0,0
854,2365,9707,0,0
855,2366,9709,0,0
856,2367,9711,0,0
857,2368,9713,0,0
858,2369,9715,0,0
859,2370,9717,0,0
860,2371,9719,0,0
861,2372,9721,0,0
862,2373,9723,0,0
863,2374,9725,0,0
864,2375,9727,0,0
865,2376,9729,0,0
866,2377,9731,0,0
867,2378,9733,0,0
868,2379,9735,0,0
869,2380,9737,0,0
870,2381,9739,0,0
871,2382,9741,0,0
872,2383,9743,0,0
873,2384,9745,0,0
874,2385,9747,0,0
875,2386,9749,0,0
876,2387,9751,0,0
877,2388,9753,0,0
878,2389,9755,0,0
879,2390,9757,0,0
880,2391,9759,0,0
881,2392,9761,0,0
882,2393,9763,0,0
883,2394,9765,0,0
884,2395,9767,0,0
885,2396,9769,0,0
886,2397,9771,0,0
887,2398,9773,0,0
888,2399,9775,0,0
889,2400,9777,0,0
890,2401,9779,0,0
891,2402,9781,0,0
892,2403,9783,0,0
893,2404,9785,0,0
894,2405,9787,0,0
895,2406,9789,0,0
896,2407,9791,0,0
897,2408,9793,0,0
898,2409,9795,0,0
899,2410,9797,0,0
900,2411,9799,0,0
901,2412,9801,0,0
902,2413,9803,0,0
903,2414,9805,0,0
904,2415,9807,0,0
905,2416,9809,0,0
906,2417,9811,0,0
907,2418,9812,0,0
908,2419,9814,0,0
909,2420,9815,0,0
910,2421,9816,0,0
911,2422,9817,0,0
912,2423,9819,0,0
913,2424,9820,0,0
914,2425,9822,0,0
915,2426,9823,0,0
916,2427,9824,0,0
917,2428,9825,0,0
918,2429,9826,0,0
919,2430,9828,0,0
920,2431,9829,0,0
921,2432,9830,0,0
922,2433,9831,0,0
923,2434,9833,0,0
924,2435,9835,0,0
925,2436,9836,0,0
926,2437,9837,0,0
927,2438,9839,0,0
928,2439,9841,0,0
929,2440,9842,0,0
930,2441,9843,0,0
931,2442,9845,0,0
932,2443,9847,0,0
933,2444,9849,0,0
934,2445,9851,0,0
935,2446,9853,0,0
936,2447,9854,0,0
937,2448,9856,0,0
938,2449,9857,0,0
939,2450,9858,0,0
940,2451,9860,0,0
941,2452,9862,0,0
942,2453,9863,0,0
943,2454,9865,0,0
944,2455,9867,0,0
945,2456,9869,0,0
946,2457,9871,0,0
947,2458,9872,0,0
948,2459,9873,0,0
949,2460,9874,0,0
950,2461,9875,0,0
951,2462,9876,0,0
952,2463,9877,0,0
953,2464,9878,0,0
954,2465,9880,0,0
955,2466,9881,0,0
956,2467,9882,0,0
957,2468,9883,0,0
958,2469,9884,0,0
959,2470,9885,0,0
960,2471,9886,0,0
961,2472,9889,0,0
962,2473,9890,0,0
963,2474,9891,0,0
964,2475,9893,0,0
965,2476,9895,0,0
966,2477,9897,0,0
967,2478,9899,0,0
968,2479,9901,0,0
969,2480,9902,0,0
970,2481,9904,0,0
971,2482,9906,0,0
972,2483,9907,0,0
973,2484,9909,0,0
974,2485,9911,0,0
975,2486,9913,0,0
976,2487,9915,0,0
977,2488,9917,0,0
978,2489,9919,0,0
979,2490,9921,0,0
980,2491,9923,0,0
981,2492,9925,0,0
982,2493,9927,0,0
983,2494,9929,0,0
984,2495,9930,0,0
985,2496,9932,0,0
986,2497,9934,0,0
987,2498,9936,0,0
988,2499,9938,0,0
989,2500,9940,0,0
990,2501,9942,0,0
991,2502,9944,0,0
992,2503,9946,0,0
993,2504,9948,0,0
994,2505,9950,0,0
995,2506,9952,0,0
996,2507,9954,0,0
997,2508,9956,0,0
998,2509,9958,0,0
999,2510,9960,0,0
1000,2511,9961,0,0
1001,2512,9962,0,0
1002,2513,9963,0,0
1003,2514,9964,0,0
1004,2515,9965,0,0
1005,2516,9966,0,0
1006,2517,9967,0,0
1007,2518,9969,0,0
1008,2519,9971,0,0
1009,2520,9973,0,0
1010,2521,9975,0,0
1011,2522,9977,0,0
1012,2523,9979,0,0
1013,2524,9981,0,0
1014,2525,9983,0,0
1015,2526,9985,0,0
1016,2527,9987,0,0
1017,2528,9989,0,0
1018,2529,9991,0,0
1019,2530,9993,0,0
1020,2531,9995,0,0
1021,2532,9997,0,0
1022,2533,9999,0,0
1023,2534,10001,0,0
1024,2535,10003,0,0
1025,2536,10005,0,0
1026,2537,10007,0,0
1027,2538,10009,0,0
1028,2539,10011,0,0
1029,2540,10013,0,0
1030,2541,10015,0,0
1031,2542,10017,0,0
1032,2543,10019,0,0
1033,2544,10021,0,0
1034,2545,10023,0,0
1035,2546,10025,0,0
1036,2547,10027,0,0
1037,2548,10029,0,0
1038,2549,10031,0,0
1039,2550,10033,0,0
1040,2551,10100,0,0
1041,2552,10149,0,0
1042,2553,10151,0,0
1043,2554,10200,0,0
1044,2555,10202,0,0
1045,2556,10270,0,0
1046,2557,10272,0,0
1047,2558,10326,0,0
1048,2559,10328,0,0
1049,2560,10362,0,0
1050,2561,10364,0,0
1051,2562,10408,0,0
1052,2563,10410,0,0
1053,2564,10412,0,0
1054,2565,10422,0,0
1055,2566,10424,0,0
1056,2567,10426,0,0
1057,2568,10427,0,0
1058,2569,10428,0,0
1059,2570,10455,0,0
1060,2571,10497,0,0
1061,2572,10499,0,0
1062,2573,10501,0,0
1063,2574,10502,0,0
1064,2575,10504,0,0
1065,2576,10506,0,0
1066,2577,10508,0,0
1067,2578,10510,0,0
1068,2579,10512,0,0
1069,2580,10514,0,0
1070,2581,10516,0,0
1071,2582,10518,0,0
1072,2583,10520,0,0
1073,2584,10522,0,0
1074,2585,10524,0,0
1075,2586,10526,0,0
1076,2587,10528,0,0
1077,2588,10530,0,0
1078,2589,10532,0,0
1079,2590,10534,0,0
1080,2591,10536,0,0
1081,2592,10538,0,0
1082,2593,10540,0,0
1083,2594,10542,0,0
1084,2595,10544,0,0
1085,2596,10546,0,0
1086,2597,10548,0,0
1087,2598,10549,0,0
1088,2599,10621,0,0
1089,2600,10623,0,0
1090,2601,10625,0,0
1091,2602,10627,0,0
1092,2603,10629,0,0
1093,2604,10631,0,0
1094,2605,10633,0,0
1095,2606,10635,0,0
1096,2607,10637,0,0
1097,2608,10639,0,0
1098,2609,10641,0,0
1099,2610,10643,0,0
1100,2611,10645,0,0
1101,2612,10647,0,0
1102,2613,10649,0,0
1103,2614,10651,0,0
1104,2615,10653,0,0
1105,2616,10655,0,0
1106,2617,10657,0,0
1107,2618,10659,0,0
1108,2619,10661,0,0
1109,2620,10663,0,0
1110,2621,10665,0,0
1111,2622,10667,0,0
1112,2623,10669,0,0
1113,2624,10671,0,0
1114,2625,10673,0,0
1115,2626,10675,0,0
1116,2627,10677,0,0
1117,2628,10679,0,0
1118,2629,10680,0,0
1119,2630,10682,0,0
1120,2631,10684,0,0
1121,2632,10686,0,0
1122,2633,10688,0,0
1123,2634,10690,0,0
1124,2635,10692,0,0
1125,2636,10694,0,0
1126,2637,10696,0,0
1127,2638,10698,0,0
1128,2639,10700,0,0
1129,2640,10702,0,0
1130,2641,10704,0,0
1131,2642,10705,0,0
1132,2643,10707,0,0
1133,2644,10709,0,0
1134,2645,10711,0,0
1135,2646,10713,0,0
1136,2647,10715,0,0
1137,2648,10717,0,0
1138,2649,10719,0,0
1139,2650,10721,0,0
1140,2651,10723,0,0
1141,2652,10725,0,0
1142,2653,10727,0,0
1143,2654,10729,0,0
1144,2655,10731,0,0
1145,2656,10733,0,0
1146,2657,10735,0,0
1147,2658,10737,0,0
1148,2659,10738,0,0
1149,2660,10739,0,0
1150,2661,10740,0,0
1151,2662,10742,0,0
1152,2663,10744,0,0
1153,2664,10746,0,0
1154,2665,10748,0,0
1155,2666,10750,0,0
1156,2667,10752,0,0
1157,2668,10754,0,0
1158,2669,10756,0,0
1159,2670,10758,0,0
1160,2671,10760,0,0
1161,2672,10762,0,0
1162,2673,10764,0,0
1163,2674,10766,0,0
1164,2675,10768,0,0
1165,2676,10770,0,0
1166,2677,10772,0,0
1167,2678,10774,0,0
1168,2679,10776,0,0
1169,2680,10778,0,0
1170,2681,10780,0,0
1171,2682,10782,0,0
1172,2683,10784,0,0
1173,2684,10786,0,0
1174,2685,10788,0,0
1175,2686,10789,0,0
